date,campaign_id,seller_id,category,daily_budget,ad_spend,impressions,clicks,orders,attributed_sales
2024-04-07,C1032,S2023,Sports,1915.52,734.25,5695,69,9,12177.31
2024-05-11,C1111,S2085,Sports,765.0,381.68,4808,46,2,2971.84
2024-04-03,C1020,S2015,Home,6106.64,6106.64,100200,522,7,12190.93
2024-04-03,C1048,S2036,Toys,15243.47,7113.99,129839,626,22,13659.3
2024-04-24,C1132,S2102,Beauty,1755.9,990.68,8058,67,7,7392.91
2024-04-13,C1148,S2115,Home,2080.53,1158.61,15509,98,2,3899.25
2024-04-10,C1044,S2032,Sports,657.38,370.1,3939,38,0,0.0
2024-04-06,C1086,S2067,Fashion,382.75,130.55,536,7,0,0.0
2024-05-11,C1156,S2120,Fashion,1805.81,938.13,8213,62,4,4570.47
2024-05-15,C1082,S2063,Sports,4457.67,2416.12,27716,242,6,9256.91
2024-04-29,C1116,S2089,Beauty,1712.87,1000.68,8740,87,4,7078.08
2024-04-28,C1134,S2103,Fashion,4914.35,2332.19,20813,178,6,4695.63
2024-04-20,C1025,S2019,Beauty,2255.05,798.39,13172,55,3,3445.15
2024-04-07,C1121,S2093,Beauty,1015.91,449.9,3179,32,3,3829.6
2024-04-08,C1081,S2062,Electronics,704.63,389.96,4186,22,1,2958.73
2024-04-06,C1156,S2120,Fashion,1805.81,836.12,11268,61,3,3470.0
2024-06-16,C1141,S2108,Fashion,1130.98,718.97,4915,44,0,0.0
2024-05-06,C1089,S2070,Electronics,546.53,237.72,1587,11,0,0.0
2024-06-02,C1061,S2048,Electronics,8933.93,3451.04,70674,274,18,39741.33
2024-04-30,C1025,S2019,Beauty,2255.05,851.34,11439,58,4,4126.38
2024-05-28,C1146,S2113,Electronics,1070.76,369.59,2921,18,0,0.0
2024-04-09,C1148,S2115,Home,2080.53,1250.67,15816,114,4,6783.62
2024-06-01,C1063,S2049,Electronics,127.25,109.62,868,7,0,0.0
2024-05-02,C1016,S2012,Home,9001.07,9001.07,114856,944,34,58054.42
2024-04-27,C1051,S2039,Electronics,5537.57,5055.01,47349,265,15,36717.35
2024-05-24,C1122,S2094,Beauty,11557.38,11557.38,85827,662,65,94965.28
2024-05-31,C1108,S2083,Home,2793.01,1554.43,11854,143,5,9296.29
2024-06-22,C1010,S2007,Fashion,9480.63,4775.94,27102,263,17,13879.57
2024-06-14,C1138,S2106,Beauty,2302.32,978.61,7210,72,3,3711.71
2024-06-07,C1054,S2042,Sports,1370.16,810.65,7730,65,4,5295.67
2024-05-02,C1054,S2042,Sports,1370.16,788.21,9294,75,0,0.0
2024-05-28,C1050,S2038,Fashion,6773.51,6773.51,37404,357,12,12338.66
2024-05-08,C1033,S2024,Electronics,558.64,228.54,3665,10,0,0.0
2024-06-14,C1130,S2100,Sports,3584.28,1968.73,17977,110,7,8845.33
2024-06-04,C1064,S2049,Home,293.65,183.76,1233,14,1,1659.35
2024-05-05,C1031,S2023,Beauty,2412.31,816.69,6816,63,5,6482.14
2024-04-02,C1001,S2001,Sports,943.48,362.07,2489,25,1,1225.73
2024-05-27,C1136,S2104,Home,1983.86,1297.09,12935,104,13,20379.88
2024-06-04,C1144,S2111,Home,4587.29,4587.29,54723,307,13,20744.4
2024-05-20,C1156,S2120,Fashion,1805.81,1214.99,11586,77,2,2335.62
2024-05-25,C1155,S2119,Sports,1639.91,647.63,4128,57,5,7022.88
2024-05-18,C1076,S2058,Sports,911.67,348.53,3286,20,0,0.0
2024-05-29,C1018,S2013,Beauty,2400.15,1447.87,16744,153,4,6322.55
2024-05-31,C1156,S2120,Fashion,1805.81,1305.56,16157,85,6,6742.99
2024-05-23,C1020,S2015,Home,6106.64,6106.64,107609,505,9,15703.57
2024-05-12,C1137,S2105,Home,4796.02,2093.74,16849,119,4,7795.62
2024-04-06,C1064,S2049,Home,293.65,145.43,1143,13,0,0.0
2024-06-15,C1136,S2104,Home,1983.86,1096.98,10543,78,2,2914.67
2024-04-11,C1098,S2076,Beauty,7223.9,2896.75,16295,170,14,15846.77
2024-05-25,C1001,S2001,Sports,943.48,372.65,2353,26,2,2554.13
2024-05-31,C1119,S2092,Fashion,4462.32,2552.35,19464,181,4,3221.21
2024-04-11,C1016,S2012,Home,9001.07,9001.07,114645,892,44,72838.79
2024-06-01,C1016,S2012,Home,9001.07,8517.41,121104,811,55,84409.64
2024-06-03,C1089,S2070,Electronics,546.53,179.42,860,8,0,0.0
2024-06-08,C1142,S2109,Fashion,1424.76,1044.68,5781,58,2,1928.57
2024-05-08,C1071,S2054,Electronics,3528.49,1718.43,13528,76,4,10274.99
2024-04-20,C1072,S2055,Electronics,29450.31,13465.41,84785,631,32,58940.45
2024-06-02,C1001,S2001,Sports,943.48,409.06,2159,25,1,1353.3
2024-06-03,C1164,S2128,Fashion,1473.66,772.84,3438,38,0,0.0
2024-04-12,C1006,S2004,Home,4034.75,2870.64,48703,197,8,19473.66
2024-05-05,C1097,S2076,Electronics,5959.98,3016.72,19219,170,15,30280.06
2024-04-28,C1074,S2057,Electronics,3077.61,912.08,6693,42,2,5671.87
2024-05-22,C1123,S2095,Electronics,853.95,532.53,3626,20,0,0.0
2024-05-11,C1068,S2052,Electronics,835.86,253.94,1958,13,0,0.0
2024-06-21,C1101,S2078,Fashion,2094.67,1384.36,8375,95,6,4764.72
2024-04-08,C1135,S2104,Electronics,1435.29,1435.29,19944,70,2,4169.7
2024-04-03,C1092,S2072,Sports,1039.65,420.55,6273,45,3,3972.15
2024-06-11,C1011,S2008,Electronics,2904.49,948.3,4956,43,1,2418.16
2024-05-03,C1132,S2102,Beauty,1755.9,1023.69,6480,67,2,2008.77
2024-04-17,C1076,S2058,Sports,911.67,308.16,2952,19,2,2727.73
2024-04-27,C1142,S2109,Fashion,1424.76,710.23,3919,43,2,1971.1
2024-04-27,C1061,S2048,Electronics,8933.93,3241.17,86481,324,16,30067.1
2024-04-06,C1022,S2017,Electronics,806.78,433.27,4320,33,1,2297.3
2024-05-27,C1140,S2107,Beauty,9463.27,3997.48,51073,304,14,17678.52
2024-04-04,C1112,S2086,Beauty,5328.38,5328.38,66625,413,43,69513.55
2024-04-03,C1116,S2089,Beauty,1712.87,895.42,10766,86,5,7513.63
2024-04-25,C1147,S2114,Home,1749.71,794.85,6577,59,3,4368.99
2024-04-29,C1139,S2107,Electronics,9837.11,4938.49,76046,347,15,35820.47
2024-04-17,C1017,S2012,Electronics,11302.53,11302.53,95656,744,18,41291.11
2024-04-06,C1127,S2098,Electronics,285.61,285.61,2640,19,0,0.0
2024-04-27,C1112,S2086,Beauty,5328.38,4236.08,42038,290,32,58338.32
2024-06-21,C1120,S2093,Electronics,1010.09,363.79,4028,15,0,0.0
2024-04-21,C1026,S2020,Electronics,34570.6,15878.03,199092,1160,52,117413.22
2024-05-26,C1087,S2068,Beauty,508.24,191.65,1444,12,2,2088.01
2024-05-08,C1105,S2081,Electronics,1392.46,1379.44,7590,64,1,2998.07
2024-04-25,C1103,S2080,Beauty,1414.63,735.9,6313,59,6,6888.77
2024-05-18,C1036,S2026,Home,994.55,994.55,8436,75,2,4512.69
2024-04-21,C1113,S2086,Sports,14336.78,4804.19,84239,500,13,18535.49
2024-05-10,C1109,S2084,Home,10186.39,5132.42,46611,404,14,23917.88
2024-04-11,C1070,S2053,Sports,142.38,82.28,2078,11,0,0.0
2024-05-11,C1022,S2017,Electronics,806.78,441.99,5456,28,0,0.0
2024-05-17,C1062,S2048,Beauty,4084.32,4084.32,33665,268,6,7937.82
2024-06-16,C1073,S2056,Electronics,8751.38,6226.36,18979,190,18,48019.92
2024-04-02,C1081,S2062,Electronics,704.63,441.68,4549,28,1,2973.84
2024-05-07,C1127,S2098,Electronics,285.61,285.61,2719,18,2,5728.03
2024-06-09,C1005,S2003,Beauty,1195.34,388.77,2883,24,0,0.0
2024-05-30,C1119,S2092,Fashion,4462.32,2885.0,22539,188,2,1659.19
2024-05-17,C1011,S2008,Electronics,2904.49,903.48,5332,40,5,11663.03
2024-06-14,C1007,S2005,Beauty,6589.56,2547.35,18362,176,18,23632.71
2024-04-27,C1108,S2083,Home,2793.01,1149.64,9220,114,5,8301.3
2024-06-03,C1052,S2040,Sports,17666.34,6341.6,94391,621,9,13633.63
2024-06-19,C1133,S2103,Beauty,5212.11,2227.75,17020,158,5,8021.86
2024-04-23,C1156,S2120,Fashion,1805.81,894.11,7810,59,1,1129.9
2024-06-07,C1025,S2019,Beauty,2255.05,830.47,10533,50,3,3093.7
2024-06-19,C1033,S2024,Electronics,558.64,196.1,3191,7,0,0.0
2024-04-07,C1053,S2041,Fashion,10844.87,6425.51,70258,488,35,31174.27
2024-05-11,C1109,S2084,Home,10186.39,4283.3,49225,353,15,25468.47
2024-04-08,C1065,S2050,Home,4230.34,2261.51,48019,209,13,17705.4
2024-06-05,C1137,S2105,Home,4796.02,2314.88,20458,143,6,12221.24
2024-04-20,C1033,S2024,Electronics,558.64,243.46,4332,12,0,0.0
2024-06-11,C1129,S2099,Fashion,1156.66,664.61,6774,45,3,2583.27
2024-05-13,C1119,S2092,Fashion,4462.32,2974.91,24637,212,12,10544.29
2024-05-11,C1053,S2041,Fashion,10844.87,5951.1,57745,466,25,19650.61
2024-04-13,C1119,S2092,Fashion,4462.32,2245.48,13733,167,2,1592.73
2024-06-10,C1101,S2078,Fashion,2094.67,1306.25,9811,98,2,1701.87
2024-06-21,C1133,S2103,Beauty,5212.11,2455.69,24312,175,8,13219.19
2024-04-13,C1024,S2018,Sports,2063.13,918.77,11465,74,1,1667.21
2024-05-17,C1089,S2070,Electronics,546.53,196.88,862,8,1,1876.53
2024-04-23,C1054,S2042,Sports,1370.16,704.6,10652,66,2,2603.69
2024-04-15,C1090,S2071,Electronics,927.44,644.2,8984,45,2,4497.72
2024-05-07,C1103,S2080,Beauty,1414.63,739.51,5957,58,1,1110.07
2024-04-21,C1052,S2040,Sports,17666.34,5312.41,83758,503,14,19314.26
2024-04-26,C1017,S2012,Electronics,11302.53,11302.53,113572,714,18,41755.57
2024-04-17,C1055,S2043,Beauty,2688.05,1210.06,9674,89,3,4276.62
2024-05-16,C1002,S2001,Electronics,673.77,373.21,3556,17,3,5475.4
2024-04-29,C1016,S2012,Home,9001.07,9001.07,115320,919,50,78511.23
2024-06-06,C1056,S2044,Beauty,690.55,318.68,1397,17,2,2693.12
2024-05-05,C1047,S2035,Beauty,7572.74,2563.72,17195,203,16,19434.71
2024-05-13,C1033,S2024,Electronics,558.64,253.38,4050,11,0,0.0
2024-04-10,C1133,S2103,Beauty,5212.11,2689.17,27687,238,9,12898.96
2024-06-08,C1025,S2019,Beauty,2255.05,760.58,11925,46,2,2219.7
2024-06-21,C1152,S2117,Beauty,6816.97,5326.96,28220,371,45,59584.78
2024-05-14,C1140,S2107,Beauty,9463.27,3352.86,34511,275,13,18915.44
2024-05-11,C1038,S2028,Electronics,3371.65,1031.19,10610,58,2,4978.62
2024-06-23,C1040,S2030,Sports,1782.54,778.73,11676,65,2,4215.67
2024-06-12,C1035,S2025,Beauty,1898.35,645.79,4593,32,2,2227.98
2024-06-01,C1120,S2093,Electronics,1010.09,356.08,3830,16,1,2595.15
2024-05-21,C1056,S2044,Beauty,690.55,276.19,1292,14,0,0.0
2024-05-20,C1013,S2009,Sports,1732.7,689.1,13394,70,1,1453.54
2024-04-19,C1121,S2093,Beauty,1015.91,568.48,4170,37,3,3787.44
2024-05-18,C1134,S2103,Fashion,4914.35,1998.73,18022,145,5,4146.88
2024-04-27,C1001,S2001,Sports,943.48,360.79,2459,26,1,1299.11
2024-05-10,C1037,S2027,Electronics,4657.49,1511.19,8910,97,4,10337.77
2024-04-14,C1060,S2047,Electronics,1586.33,645.41,9238,40,0,0.0
2024-06-07,C1079,S2061,Sports,5386.43,3632.74,41741,317,11,16971.37
2024-05-23,C1012,S2008,Sports,493.27,493.27,5880,47,1,1432.16
2024-04-05,C1082,S2063,Sports,4457.67,2658.32,28702,267,8,11121.21
2024-06-06,C1097,S2076,Electronics,5959.98,3191.23,24588,173,10,20493.69
2024-04-24,C1063,S2049,Electronics,127.25,127.25,1462,9,0,0.0
2024-04-18,C1049,S2037,Electronics,7592.47,7592.47,70876,535,22,50219.08
2024-06-20,C1007,S2005,Beauty,6589.56,2790.73,21892,196,11,14217.71
2024-05-13,C1012,S2008,Sports,493.27,493.27,6730,49,2,3202.28
2024-05-17,C1150,S2116,Home,6641.48,2769.37,21520,196,23,53161.33
2024-06-11,C1013,S2009,Sports,1732.7,674.02,9490,68,5,8451.85
2024-05-27,C1144,S2111,Home,4587.29,4587.29,48818,315,8,12064.45
2024-06-17,C1060,S2047,Electronics,1586.33,678.06,6115,32,0,0.0
2024-06-03,C1039,S2029,Electronics,315.53,142.81,1136,6,0,0.0
2024-05-12,C1024,S2018,Sports,2063.13,817.04,9669,60,1,1742.35
2024-04-20,C1137,S2105,Home,4796.02,2225.89,16189,133,4,8118.08
2024-04-24,C1032,S2023,Sports,1915.52,878.33,6323,74,2,2623.48
2024-04-25,C1152,S2117,Beauty,6816.97,6816.97,52190,602,68,77900.85
2024-04-22,C1040,S2030,Sports,1782.54,911.34,12348,85,7,14092.24
2024-04-04,C1101,S2078,Fashion,2094.67,898.55,,68,5,4289.78
2024-04-06,C1063,S2049,Electronics,127.25,125.44,1109,10,1,2811.34
2024-04-16,C1090,S2071,Electronics,927.44,500.67,6899,38,1,2286.97
2024-05-14,C1004,S2003,Electronics,382.12,380.7,4360,20,0,0.0
2024-05-27,C1105,S2081,Electronics,1392.46,1332.09,8830,54,2,5801.76
2024-06-04,C1152,S2117,Beauty,6816.97,5968.16,31962,453,45,58783.39
2024-05-30,C1090,S2071,Electronics,927.44,550.78,5902,33,0,0.0
2024-05-03,C1020,S2015,Home,6106.64,6106.64,85660,531,10,18188.76
2024-05-22,C1063,S2049,Electronics,127.25,127.25,1053,8,0,0.0
2024-06-22,C1017,S2012,Electronics,11302.53,9222.69,64357,501,13,26165.39
2024-04-27,C1137,S2105,Home,4796.02,2272.27,18833,139,8,16355.58
2024-06-01,C1118,S2091,Electronics,2288.72,718.12,12938,52,3,5768.96
2024-05-11,C1135,S2104,Electronics,1435.29,1302.94,12440,54,1,2065.39
2024-04-15,C1070,S2053,Sports,142.38,74.51,1909,9,0,0.0
2024-05-24,C1159,S2123,Fashion,16415.42,8968.79,96492,618,25,17602.22
2024-06-20,C1040,S2030,Sports,1782.54,848.38,12561,76,2,3833.12
2024-04-01,C1068,S2052,Electronics,835.86,448.55,3721,26,0,0.0
2024-06-15,C1139,S2107,Electronics,9837.11,3624.0,55445,223,10,28875.66
2024-06-14,C1039,S2029,Electronics,315.53,122.86,1166,6,0,0.0
2024-04-30,C1075,S2057,Fashion,1829.22,750.22,3566,50,3,3516.4
2024-06-11,C1106,S2082,Beauty,1077.61,438.23,5539,37,1,1479.12
2024-04-05,C1109,S2084,Home,10186.39,4677.46,48843,419,24,36529.2
2024-04-26,C1013,S2009,Sports,1732.7,661.95,9032,68,3,5126.0
2024-04-16,C1110,S2085,Beauty,794.74,794.74,8123,57,1,1315.15
2024-04-15,C1013,S2009,Sports,1732.7,756.87,12987,76,4,6320.84
2024-04-28,C1142,S2109,Fashion,1424.76,769.9,4347,41,3,2657.78
2024-04-29,C1079,S2061,Sports,5386.43,3476.92,57280,337,13,22035.13
2024-04-18,C1130,S2100,Sports,3584.28,2321.55,19295,142,5,6000.46
2024-06-17,C1128,S2098,Beauty,535.92,248.9,1241,18,2,2720.47
2024-05-04,C1126,S2097,Sports,2820.65,1108.79,12409,122,4,8045.19
2024-06-05,C1069,S2053,Beauty,222.33,86.55,462,6,0,0.0
2024-05-16,C1055,S2043,Beauty,2688.05,889.46,7159,60,2,2459.09
2024-04-24,C1051,S2039,Electronics,5537.57,5537.57,47252,314,15,39788.58
2024-04-14,C1068,S2052,Electronics,835.86,290.75,2396,16,0,0.0
2024-05-24,C1091,S2071,Fashion,979.78,750.7,4249,53,1,668.14
2024-05-09,C1049,S2037,Electronics,7592.47,7592.47,93403,535,21,50534.9
2024-04-23,C1044,S2032,Sports,657.38,362.96,2912,34,0,0.0
2024-04-05,C1089,S2070,Electronics,546.53,225.16,1345,11,0,0.0
2024-05-04,C1003,S2002,Sports,732.87,355.56,4153,37,1,1394.03
2024-05-29,C1103,S2080,Beauty,1414.63,562.22,4503,43,3,3133.92
2024-06-15,C1124,S2096,Electronics,6094.33,4588.47,96253,335,19,47966.2
2024-05-13,C1066,S2050,Beauty,2220.85,2220.85,16432,170,4,5524.08
2024-04-01,C1003,S2002,Sports,732.87,465.52,5474,50,2,2994.48
2024-06-03,C1045,S2033,Electronics,1475.87,858.44,6534,33,2,5224.2
2024-06-08,C1017,S2012,Electronics,11302.53,8288.68,84766,465,12,24599.58
2024-04-14,C1115,S2088,Beauty,1164.09,451.22,5859,45,1,1378.52
2024-05-06,C1034,S2025,Electronics,738.75,701.86,6759,36,1,2545.23
2024-04-17,C1120,S2093,Electronics,1010.09,483.78,6245,25,3,7430.77
2024-05-15,C1090,S2071,Electronics,927.44,448.28,4650,28,1,2248.55
2024-05-21,C1109,S2084,Home,10186.39,5362.06,69550,435,12,17451.45
2024-05-01,C1126,S2097,Sports,2820.65,1415.65,16418,160,6,11808.25
2024-06-13,C1125,S2096,Beauty,9257.03,3593.18,21498,273,5,7305.16
2024-06-15,C1095,S2075,Sports,1554.33,539.86,7175,33,1,1585.66
2024-06-04,C1069,S2053,Beauty,222.33,71.61,341,5,0,0.0
2024-04-08,C1121,S2093,Beauty,1015.91,606.85,4649,46,5,6385.05
2024-04-12,C1075,S2057,Fashion,1829.22,694.85,2802,41,2,2187.92
2024-05-29,C1005,S2003,Beauty,1195.34,423.47,2511,27,0,0.0
2024-06-23,C1156,S2120,Fashion,1805.81,982.54,10285,63,1,1102.74
2024-06-03,C1162,S2126,Fashion,5242.0,3653.58,16611,203,7,5607.99
2024-06-14,C1076,S2058,Sports,911.67,403.89,3616,24,1,1474.07
2024-06-14,C1132,S2102,Beauty,1755.9,860.23,5602,50,4,3712.49
2024-06-07,C1124,S2096,Electronics,6094.33,5973.54,108286,447,21,53879.6
2024-05-13,C1122,S2094,Beauty,11557.38,11557.38,93566,700,63,94664.38
2024-04-30,C1053,S2041,Fashion,10844.87,7364.11,76270,574,27,23244.52
2024-05-27,C1070,S2053,Sports,142.38,69.8,1858,8,0,0.0
2024-05-30,C1123,S2095,Electronics,853.95,438.95,3224,16,1,1839.71
2024-04-23,C1065,S2050,Home,4230.34,1906.83,36520,176,13,17242.56
2024-05-02,C1009,S2006,Electronics,1990.26,1330.11,8373,84,3,9138.82
2024-06-08,C1131,S2101,Beauty,3094.39,1113.87,6559,61,8,8546.77
2024-06-17,C1097,S2076,Electronics,5959.98,3025.8,16279,146,15,31257.56
2024-04-19,C1068,S2052,Electronics,835.86,424.27,2559,24,1,3111.93
2024-04-18,C1080,S2061,Toys,5727.31,2644.14,70164,324,12,7375.26
2024-04-13,C1002,S2001,Electronics,673.77,372.7,3860,21,3,5306.01
2024-05-29,C1034,S2025,Electronics,738.75,637.62,6946,28,0,0.0
2024-06-13,C1033,S2024,Electronics,558.64,203.03,3069,9,0,0.0
2024-06-01,C1018,S2013,Beauty,2400.15,925.23,10434,92,1,1590.23
2024-04-26,C1089,S2070,Electronics,546.53,222.88,1488,11,0,0.0
2024-06-10,C1084,S2065,Beauty,486.62,222.56,1065,14,2,2861.68
2024-04-23,C1001,S2001,Sports,943.48,464.93,3123,30,3,4072.4
2024-04-19,C1085,S2066,Toys,1706.46,1202.25,19525,174,13,8631.22
2024-06-18,C1037,S2027,Electronics,4657.49,1205.7,8663,69,2,5900.84
2024-05-07,C1130,S2100,Sports,3584.28,2489.84,27013,162,6,6560.49
2024-04-26,C1014,S2010,Home,2884.14,1249.57,12215,102,8,11623.28
2024-04-10,C1154,S2118,Beauty,2961.47,1283.46,13268,99,7,8988.2
2024-04-14,C1037,S2027,Electronics,4657.49,1487.04,11009,114,4,10733.97
2024-05-02,C1141,S2108,Fashion,1130.98,731.67,7983,54,3,2610.79
2024-05-14,C1036,S2026,Home,994.55,994.55,9219,82,0,0.0
2024-04-27,C1064,S2049,Home,293.65,158.86,1435,13,1,1536.12
2024-04-26,C1024,S2018,Sports,2063.13,1000.33,11654,86,2,3667.87
2024-06-23,C1106,S2082,Beauty,1077.61,310.98,2862,24,1,1407.09
2024-06-07,C1028,S2021,Home,4175.95,1977.67,23466,154,2,3230.11
2024-04-15,C1079,S2061,Sports,5386.43,3091.13,56765,297,5,7961.42
2024-05-30,C1036,S2026,Home,994.55,994.55,8884,77,1,2245.34
2024-06-14,C1089,S2070,Electronics,546.53,177.85,1145,8,1,1997.51
2024-05-08,C1010,S2007,Fashion,9480.63,4702.01,21569,270,17,14368.69
2024-06-05,C1161,S2125,Fashion,1108.43,719.8,2428,41,2,1900.41
2024-06-21,C1130,S2100,Sports,3584.28,2245.85,20995,127,5,6406.39
2024-04-29,C1012,S2008,Sports,493.27,493.27,6167,51,0,0.0
2024-06-02,C1135,S2104,Electronics,1435.29,1207.81,13574,52,1,2261.57
2024-04-23,C1111,S2085,Sports,765.0,531.84,9600,67,1,1573.01
2024-05-05,C1046,S2034,Beauty,4801.41,1219.05,6074,89,3,3817.27
2024-06-20,C1029,S2022,Home,5337.16,5337.16,47212,400,33,63047.57
2024-05-31,C1117,S2090,Home,4065.85,2948.28,41236,229,3,4328.28
2024-05-07,C1098,S2076,Beauty,7223.9,3302.61,16323,165,5,5453.95
2024-06-18,C1137,S2105,Home,4796.02,2638.66,21939,148,4,7870.76
2024-06-19,C1016,S2012,Home,9001.07,9001.07,110914,874,43,74845.85
2024-06-02,C1008,S2005,Fashion,4198.97,2325.71,29069,150,6,6639.16
2024-05-21,C1062,S2048,Beauty,4084.32,4084.32,30436,258,8,9196.12
2024-05-01,C1142,S2109,Fashion,1424.76,971.97,5029,51,4,4242.55
2024-04-01,C1154,S2118,Beauty,2961.47,1384.79,15362,111,5,6213.78
2024-05-19,C1037,S2027,Electronics,4657.49,1217.67,7505,72,5,13156.77
2024-04-09,C1011,S2008,Electronics,2904.49,1179.63,7506,66,7,15851.34
2024-05-23,C1148,S2115,Home,2080.53,1249.03,14646,95,4,7449.56
2024-05-22,C1056,S2044,Beauty,690.55,271.33,1053,14,2,2974.1
2024-05-23,C1147,S2114,Home,1749.71,715.65,7110,54,1,1416.15
2024-04-14,C1011,S2008,Electronics,2904.49,1020.96,8739,57,9,21152.14
2024-06-03,C1059,S2046,Beauty,3676.12,3296.94,39617,414,14,22228.86
2024-06-07,C1057,S2045,Electronics,3433.05,1523.44,32846,86,0,0.0
2024-04-23,C1022,S2017,Electronics,806.78,527.78,5432,38,6,14086.8
2024-06-03,C1062,S2048,Beauty,4084.32,4084.32,32573,259,6,8049.99
2024-06-16,C1045,S2033,Electronics,1475.87,544.74,4455,21,1,3016.03
2024-05-03,C1103,S2080,Beauty,1414.63,588.76,4024,49,1,1083.08
2024-06-22,C1074,S2057,Electronics,3077.61,933.58,6308,41,7,20074.91
2024-05-16,C1150,S2116,Home,6641.48,2663.04,17566,178,24,57880.57
2024-04-07,C1120,S2093,Electronics,1010.09,490.03,8197,27,6,14812.13
2024-04-02,C1003,S2002,Sports,732.87,410.73,4812,41,0,0.0
2024-05-24,C1085,S2066,Toys,1706.46,1230.14,13941,154,8,5272.18
2024-05-23,C1138,S2106,Beauty,2302.32,975.14,7193,77,4,5613.58
2024-06-09,C1128,S2098,Beauty,535.92,233.09,1257,17,0,0.0
2024-06-20,C1090,S2071,Electronics,927.44,460.34,4689,25,4,9521.85
2024-05-03,C1127,S2098,Electronics,285.61,264.15,1920,14,0,0.0
2024-04-09,C1001,S2001,Sports,943.48,387.23,2487,26,3,3990.82
2024-05-20,C1010,S2007,Fashion,9480.63,4746.83,26521,252,14,11742.81
2024-04-15,C1094,S2074,Electronics,4271.26,1808.65,14353,77,8,21304.11
2024-06-22,C1130,S2100,Sports,3584.28,1686.8,15482,100,6,7481.5
2024-04-08,C1147,S2114,Home,1749.71,793.9,9968,64,8,10657.6
2024-04-12,C1154,S2118,Beauty,2961.47,1143.45,11512,78,7,9681.04
2024-04-22,C1044,S2032,Sports,657.38,335.41,2882,30,1,1073.64
2024-06-10,C1074,S2057,Electronics,3077.61,1069.87,7021,44,9,25334.91
2024-05-18,C1063,S2049,Electronics,127.25,105.93,798,7,0,0.0
2024-06-21,C1018,S2013,Beauty,2400.15,1136.31,12292,105,2,3001.6
2024-05-29,C1016,S2012,Home,9001.07,9001.07,98985,813,39,59572.8
2024-05-29,C1120,S2093,Electronics,1010.09,415.69,3824,18,3,6997.5
2024-05-27,C1127,S2098,Electronics,285.61,247.42,2209,14,0,0.0
2024-05-03,C1123,S2095,Electronics,853.95,453.21,3030,19,1,2014.7
2024-05-29,C1089,S2070,Electronics,546.53,195.3,940,8,0,0.0
2024-05-02,C1128,S2098,Beauty,535.92,315.63,2061,27,2,2653.84
2024-05-21,C1055,S2043,Beauty,2688.05,1054.84,7289,71,3,4323.29
2024-05-18,C1046,S2034,Beauty,4801.41,1296.57,7109,95,1,1394.29
2024-05-30,C1055,S2043,Beauty,2688.05,939.18,5723,59,3,4407.71
2024-05-19,C1160,S2124,Fashion,10141.84,4944.87,23431,301,12,8459.97
2024-05-07,C1037,S2027,Electronics,4657.49,1510.59,9768,104,10,26010.97
2024-05-26,C1150,S2116,Home,6641.48,2078.04,16061,139,15,31165.95
2024-05-04,C1123,S2095,Electronics,853.95,478.34,3374,19,1,2050.55
2024-05-28,C1016,S2012,Home,9001.07,9001.07,140428,852,46,71631.7
2024-04-13,C1082,S2063,Sports,4457.67,1936.43,26982,203,7,10501.92
2024-05-31,C1130,S2100,Sports,3584.28,2088.04,14351,115,2,2491.52
2024-06-07,C1139,S2107,Electronics,9837.11,3504.03,43471,224,9,25094.03
2024-05-19,C1050,S2038,Fashion,6773.51,6773.51,30377,363,6,5918.76
2024-04-11,C1152,S2117,Beauty,6816.97,6816.97,56397,665,72,87787.07
2024-04-18,C1111,S2085,Sports,765.0,448.52,8037,57,0,0.0
2024-05-18,C1056,S2044,Beauty,690.55,239.81,851,12,2,2651.74
2024-05-13,C1064,S2049,Home,293.65,156.39,1204,13,1,1606.16
2024-04-08,C1074,S2057,Electronics,3077.61,1389.71,12161,81,2,5527.82
2024-06-02,C1013,S2009,Sports,1732.7,667.63,11084,63,5,7639.36
2024-04-12,C1105,S2081,Electronics,1392.46,1392.46,10399,66,0,0.0
2024-05-08,C1151,S2116,Beauty,7220.85,3105.46,24204,268,8,10380.91
2024-04-17,C1102,S2079,Beauty,6294.23,6294.23,63845,421,31,31609.88
2024-06-20,C1156,S2120,Fashion,1805.81,1238.13,11314,79,2,2093.01
2024-05-17,C1085,S2066,Toys,1706.46,993.66,15829,119,4,2906.48
2024-05-01,C1120,S2093,Electronics,1010.09,491.62,6885,25,2,4908.17
2024-04-19,C1138,S2106,Beauty,2302.32,1196.24,12480,109,9,11579.38
2024-04-13,C1127,S2098,Electronics,285.61,285.61,2238,17,0,0.0
2024-04-05,C1154,S2118,Beauty,2961.47,1155.21,13224,78,1,1194.63
2024-06-02,C1015,S2011,Sports,4710.93,1963.99,29993,138,1,1564.42
2024-05-15,C1050,S2038,Fashion,6773.51,6773.51,31054,354,11,11026.25
2024-05-04,C1072,S2055,Electronics,29450.31,13582.92,67155,542,22,44348.2
2024-06-12,C1069,S2053,Beauty,222.33,85.13,356,5,0,0.0
2024-06-11,C1060,S2047,Electronics,1586.33,796.71,8761,38,4,10714.41
2024-06-10,C1069,S2053,Beauty,222.33,88.77,380,6,0,0.0
2024-04-04,C1150,S2116,Home,6641.48,2508.8,17615,184,25,53793.05
2024-06-05,C1012,S2008,Sports,493.27,493.27,6392,47,2,3236.83
